frame,total_vehicles,cars,motorcycles,buses,trucks,bicycles,people,total_detections
frame_22108.jpg,31,23,0,8,0,0,1,32
frame_22112.jpg,33,24,0,9,0,0,2,35
frame_22116.jpg,33,24,0,9,0,0,1,34
frame_2212.jpg,32,21,0,10,1,0,0,32
frame_22120.jpg,30,22,0,8,0,0,2,32
frame_22124.jpg,28,20,0,8,0,0,1,29
frame_22128.jpg,31,23,0,8,0,0,1,32
frame_22132.jpg,29,21,0,8,0,0,1,30
frame_22136.jpg,29,21,0,8,0,0,1,30
frame_22140.jpg,29,21,0,8,0,0,1,30
frame_22144.jpg,28,21,0,7,0,0,1,29
frame_22148.jpg,29,21,1,7,0,0,1,30
frame_22152.jpg,27,20,0,7,0,0,1,28
frame_22156.jpg,27,19,0,8,0,0,1,28
frame_2216.jpg,32,21,0,10,1,0,0,32
frame_22160.jpg,29,19,0,9,1,0,1,30
frame_22164.jpg,29,20,0,9,0,0,1,30
frame_22168.jpg,26,17,0,9,0,0,1,27
frame_22172.jpg,30,19,0,11,0,0,1,31
frame_22176.jpg,28,19,0,8,1,0,0,28
frame_22180.jpg,35,25,0,9,1,0,1,36
frame_22184.jpg,30,20,0,9,1,0,1,31
frame_22188.jpg,28,20,0,7,1,0,1,29
frame_22192.jpg,32,23,0,8,1,0,0,32
frame_22196.jpg,29,21,0,8,0,0,0,29
frame_2220.jpg,31,22,0,7,2,0,1,32
frame_22200.jpg,31,21,0,10,0,0,0,31
frame_22204.jpg,29,21,0,8,0,0,0,29
frame_22208.jpg,29,20,0,9,0,0,2,31
frame_22212.jpg,29,19,0,10,0,0,2,31
frame_22216.jpg,32,23,0,8,1,0,1,33
frame_22220.jpg,31,23,0,8,0,0,1,32
frame_22224.jpg,30,22,0,8,0,0,3,33
frame_22228.jpg,24,17,0,7,0,0,0,24
frame_22232.jpg,26,17,0,9,0,0,1,27
frame_22236.jpg,29,22,0,7,0,0,2,31
frame_2224.jpg,30,20,0,8,2,0,1,31
frame_22240.jpg,29,21,0,8,0,0,1,30
frame_22244.jpg,30,21,0,9,0,0,0,30
frame_22248.jpg,33,25,0,8,0,0,1,34
frame_22252.jpg,32,20,0,11,1,0,1,33
frame_22256.jpg,30,20,0,9,1,0,2,32
frame_22260.jpg,36,23,0,11,2,0,1,37
frame_22264.jpg,34,24,0,9,1,0,1,35
frame_22268.jpg,33,23,0,9,1,0,1,34
frame_22272.jpg,35,24,0,10,1,0,1,36
frame_22276.jpg,34,26,0,7,1,0,1,35
frame_2228.jpg,29,22,0,6,1,0,1,30
frame_22280.jpg,34,24,0,9,1,0,1,35
frame_22284.jpg,38,25,0,12,1,0,1,39
frame_22288.jpg,35,22,0,12,1,0,1,36
frame_22292.jpg,33,23,0,9,1,0,1,34
frame_22296.jpg,36,25,0,10,1,0,1,37
frame_22300.jpg,27,19,0,8,0,0,1,28
frame_22304.jpg,27,20,0,7,0,0,1,28
frame_22308.jpg,26,18,0,8,0,0,1,27
frame_22312.jpg,27,19,0,8,0,0,2,29
frame_22316.jpg,27,20,0,7,0,0,2,29
frame_2232.jpg,29,21,0,7,1,0,0,29
frame_22320.jpg,30,22,0,7,1,0,1,31
frame_22324.jpg,31,23,0,7,1,0,1,32
frame_22328.jpg,29,21,0,7,1,0,1,30
frame_22332.jpg,31,23,0,8,0,0,1,32
frame_22336.jpg,31,22,0,9,0,0,1,32
frame_22340.jpg,31,20,0,11,0,0,1,32
frame_22344.jpg,29,19,0,10,0,0,1,30
frame_22348.jpg,30,20,0,10,0,0,1,31
frame_22352.jpg,34,25,0,9,0,0,1,35
frame_22356.jpg,31,22,0,9,0,0,2,33
frame_2236.jpg,32,22,0,8,2,0,0,32
frame_22360.jpg,34,25,0,9,0,0,2,36
frame_22364.jpg,36,25,0,10,1,0,1,37
frame_22368.jpg,39,27,0,11,1,0,4,43
frame_22372.jpg,37,28,0,8,1,0,2,39
frame_22376.jpg,31,23,0,7,1,0,1,32
frame_22380.jpg,29,22,0,6,1,0,2,31
frame_22384.jpg,30,20,0,8,2,0,2,32
frame_22388.jpg,30,21,0,8,1,0,2,32
frame_22392.jpg,36,26,0,9,1,0,2,38
frame_22396.jpg,33,23,0,8,2,0,1,34
frame_224.jpg,25,19,0,5,1,0,0,25
frame_2240.jpg,30,20,0,6,4,0,0,30
frame_22400.jpg,33,23,0,8,2,0,1,34
frame_22404.jpg,31,22,0,8,1,0,1,32
frame_22408.jpg,34,25,0,7,2,0,1,35
frame_22412.jpg,33,25,0,7,1,0,2,35
frame_22416.jpg,34,25,0,8,1,0,2,36
frame_22420.jpg,33,25,0,7,1,0,1,34
frame_22424.jpg,35,27,0,7,1,0,1,36
frame_22428.jpg,31,23,0,7,1,0,2,33
frame_22432.jpg,33,24,0,8,1,0,1,34
frame_22436.jpg,33,25,0,8,0,0,1,34
frame_2244.jpg,32,23,0,6,3,0,0,32
frame_22440.jpg,32,23,0,9,0,0,1,33
frame_22444.jpg,34,23,0,10,1,0,1,35
frame_22448.jpg,33,24,0,9,0,0,1,34
frame_22452.jpg,35,23,0,11,1,0,1,36
frame_22456.jpg,33,23,0,9,1,0,2,35
frame_22460.jpg,32,23,0,9,0,0,1,33
frame_22464.jpg,32,22,0,9,1,0,1,33
frame_22468.jpg,33,22,0,11,0,0,1,34
frame_22472.jpg,36,25,0,11,0,0,1,37
frame_22476.jpg,33,23,0,10,0,0,1,34
frame_2248.jpg,29,19,0,8,2,0,0,29
frame_22480.jpg,32,23,0,9,0,0,1,33
frame_22484.jpg,32,22,0,9,1,0,1,33
frame_22488.jpg,28,18,0,10,0,0,1,29
frame_22492.jpg,33,22,0,11,0,0,1,34
frame_22496.jpg,32,22,0,10,0,0,1,33
frame_22500.jpg,30,18,0,12,0,0,1,31
frame_22504.jpg,32,20,0,12,0,0,1,33
frame_22508.jpg,34,22,0,11,1,0,1,35
frame_22512.jpg,28,19,1,8,0,0,1,29
frame_22516.jpg,30,19,0,11,0,0,1,31
frame_2252.jpg,28,18,0,7,3,0,0,28
frame_22520.jpg,29,19,0,10,0,0,1,30
frame_22524.jpg,32,22,0,10,0,0,1,33
frame_22528.jpg,33,22,0,11,0,0,1,34
frame_22532.jpg,33,21,1,11,0,0,1,34
frame_22536.jpg,31,21,1,9,0,0,1,32
frame_22540.jpg,34,23,1,10,0,0,1,35
frame_22544.jpg,29,20,1,8,0,0,1,30
frame_22548.jpg,28,19,1,8,0,0,1,29
frame_22552.jpg,27,18,1,8,0,0,1,28
frame_22556.jpg,28,20,1,7,0,0,1,29
frame_2256.jpg,28,20,0,6,2,0,0,28
frame_22560.jpg,28,21,0,7,0,0,1,29
frame_22564.jpg,28,21,0,7,0,0,1,29
frame_22568.jpg,31,22,0,8,1,0,1,32
frame_22572.jpg,30,23,0,7,0,0,1,31
frame_22576.jpg,31,23,1,7,0,0,1,32
frame_22580.jpg,28,21,0,7,0,0,1,29
frame_22584.jpg,32,23,1,8,0,0,0,32
frame_22588.jpg,35,24,2,9,0,0,1,36
frame_22592.jpg,27,20,0,7,0,0,1,28
frame_22596.jpg,28,20,0,8,0,0,1,29
frame_2260.jpg,32,22,0,9,1,0,0,32
frame_22600.jpg,27,20,0,7,0,0,1,28
frame_22604.jpg,29,21,0,8,0,0,1,30
frame_22608.jpg,32,25,0,7,0,0,0,32
frame_22612.jpg,27,21,0,6,0,0,1,28
frame_22616.jpg,28,20,0,8,0,0,1,29
frame_22620.jpg,28,22,0,6,0,0,1,29
frame_22624.jpg,26,19,0,6,1,0,1,27
frame_22628.jpg,28,22,0,5,1,0,1,29
frame_22632.jpg,27,19,0,7,1,0,1,28
frame_22636.jpg,28,21,0,6,1,0,1,29
frame_2264.jpg,30,22,0,7,1,0,0,30
frame_22640.jpg,28,21,0,7,0,0,1,29
frame_22644.jpg,33,24,1,8,0,0,1,34
frame_22648.jpg,31,23,0,8,0,0,1,32
frame_22652.jpg,33,24,0,9,0,0,1,34
frame_22656.jpg,31,21,0,10,0,0,1,32
frame_22660.jpg,29,20,0,9,0,0,1,30
frame_22664.jpg,30,20,0,10,0,0,1,31
frame_22668.jpg,30,22,0,8,0,0,0,30
frame_22672.jpg,31,24,0,7,0,0,1,32
frame_22676.jpg,35,28,0,7,0,0,1,36
frame_2268.jpg,32,21,0,9,2,0,0,32
frame_22680.jpg,35,26,1,8,0,0,0,35
frame_22684.jpg,33,25,0,8,0,0,0,33
frame_22688.jpg,29,22,0,7,0,0,0,29
frame_22692.jpg,30,22,1,7,0,0,0,30
frame_22696.jpg,29,22,0,7,0,0,2,31
frame_22700.jpg,33,25,0,7,1,0,2,35
frame_22704.jpg,27,19,0,7,1,0,1,28
frame_22708.jpg,31,22,1,8,0,0,0,31
frame_22712.jpg,27,20,0,7,0,0,1,28
frame_22716.jpg,25,16,0,9,0,0,0,25
frame_2272.jpg,29,22,0,5,2,0,0,29
frame_22720.jpg,28,18,0,9,1,0,0,28
frame_22724.jpg,31,19,1,10,1,0,0,31
frame_22728.jpg,27,17,0,9,1,0,2,29
frame_22732.jpg,30,17,1,11,1,0,3,33
frame_22736.jpg,24,15,1,8,0,0,0,24
frame_22740.jpg,28,17,0,10,1,0,0,28
frame_22744.jpg,31,19,1,11,0,0,0,31
frame_22748.jpg,31,20,1,10,0,0,0,31
frame_22752.jpg,34,23,0,11,0,0,1,35
frame_22756.jpg,35,22,1,12,0,0,0,35
frame_2276.jpg,30,22,0,7,1,0,0,30
frame_22760.jpg,35,24,0,11,0,0,0,35
frame_22764.jpg,33,22,0,11,0,0,1,34
frame_22768.jpg,33,24,0,9,0,0,0,33
frame_22772.jpg,30,22,0,8,0,0,0,30
frame_22776.jpg,31,22,0,8,1,0,0,31
frame_22780.jpg,33,24,0,9,0,0,0,33
frame_22784.jpg,27,21,0,6,0,0,0,27
frame_22788.jpg,30,25,0,5,0,0,0,30
frame_22792.jpg,31,21,0,9,1,0,0,31
frame_22796.jpg,29,20,0,8,1,0,0,29
frame_228.jpg,27,20,0,6,1,0,1,28
frame_2280.jpg,28,23,0,5,0,0,0,28
frame_2284.jpg,31,25,0,5,1,0,0,31
frame_2288.jpg,31,26,0,4,1,0,0,31
frame_2292.jpg,34,27,0,5,2,0,0,34
frame_2296.jpg,33,26,0,5,2,0,0,33
frame_2300.jpg,28,23,0,4,1,0,0,28
frame_2304.jpg,30,25,0,5,0,0,0,30
frame_2308.jpg,31,26,0,5,0,0,0,31
frame_2312.jpg,33,27,0,5,1,0,0,33
frame_2316.jpg,31,26,0,5,0,0,0,31
frame_232.jpg,24,19,0,4,1,0,0,24
frame_2320.jpg,33,27,0,6,0,0,0,33
frame_2324.jpg,31,25,0,5,1,0,0,31
frame_2328.jpg,31,24,0,6,1,0,0,31
frame_2332.jpg,35,27,0,7,1,0,0,35
frame_2336.jpg,31,25,0,6,0,0,0,31
frame_2340.jpg,34,28,0,6,0,0,0,34
frame_2344.jpg,36,28,0,7,1,0,0,36
frame_2348.jpg,35,26,0,8,1,0,0,35
frame_2352.jpg,33,27,0,6,0,0,0,33
frame_2356.jpg,34,29,0,5,0,0,0,34
frame_236.jpg,28,20,0,7,1,0,0,28
frame_2360.jpg,36,29,0,7,0,0,0,36
frame_2364.jpg,39,33,1,5,0,0,0,39
frame_2368.jpg,38,31,1,6,0,0,0,38
frame_2372.jpg,38,32,1,5,0,0,0,38
frame_2376.jpg,37,30,0,6,1,0,0,37
frame_2380.jpg,30,26,0,4,0,0,0,30
frame_2384.jpg,32,27,0,5,0,0,0,32
frame_2388.jpg,33,25,1,7,0,0,0,33
frame_2392.jpg,34,25,1,8,0,0,0,34
frame_2396.jpg,37,28,1,8,0,0,0,37
frame_24.jpg,34,22,1,9,2,0,1,35
frame_240.jpg,26,19,0,6,1,0,1,27
frame_2400.jpg,36,27,0,9,0,0,0,36
frame_2404.jpg,34,24,1,9,0,0,0,34
frame_2408.jpg,28,18,0,10,0,0,0,28
frame_2412.jpg,27,19,0,7,1,0,0,27
frame_2416.jpg,28,20,0,8,0,0,0,28
frame_2420.jpg,32,22,0,9,1,0,0,32
frame_2424.jpg,27,19,0,8,0,0,0,27
frame_2428.jpg,26,17,0,9,0,0,0,26
frame_2432.jpg,29,20,0,9,0,0,0,29
frame_2436.jpg,28,20,0,8,0,0,0,28
frame_244.jpg,26,18,0,7,1,0,2,28
frame_2440.jpg,34,22,0,11,1,0,0,34
frame_2444.jpg,30,19,0,10,1,0,0,30
frame_2448.jpg,32,18,0,13,1,0,0,32
frame_2452.jpg,32,23,0,8,1,0,0,32
frame_2456.jpg,30,22,0,8,0,0,0,30
frame_2460.jpg,26,21,0,5,0,0,0,26
frame_2464.jpg,27,21,0,5,1,0,0,27
frame_2468.jpg,29,22,0,5,2,0,0,29
frame_2472.jpg,29,21,0,8,0,0,0,29
frame_2476.jpg,29,22,1,6,0,0,0,29
frame_248.jpg,28,19,0,8,1,0,2,30
frame_2480.jpg,26,21,0,5,0,0,0,26
frame_2484.jpg,28,23,0,5,0,0,0,28
frame_2488.jpg,28,24,0,4,0,0,0,28
frame_2492.jpg,30,22,0,8,0,0,0,30
frame_2496.jpg,34,25,0,9,0,0,0,34
frame_2500.jpg,29,22,0,7,0,0,0,29
frame_2504.jpg,29,21,0,8,0,0,0,29
frame_2508.jpg,29,21,0,7,1,0,0,29
frame_2512.jpg,31,22,0,8,1,0,0,31
frame_2516.jpg,31,22,0,8,1,0,0,31
frame_252.jpg,32,24,0,7,1,0,1,33
frame_2520.jpg,33,25,0,7,1,0,0,33
frame_2524.jpg,29,20,0,8,1,0,0,29
frame_2528.jpg,29,19,0,9,1,0,0,29
frame_2532.jpg,30,21,0,8,1,0,0,30
frame_2536.jpg,30,22,0,7,1,0,0,30
frame_2540.jpg,30,23,0,7,0,0,0,30
frame_2544.jpg,35,26,0,8,1,0,0,35
frame_2548.jpg,34,25,0,6,3,0,0,34
frame_2552.jpg,35,27,0,7,1,0,0,35
frame_2556.jpg,32,24,0,7,1,0,0,32
frame_256.jpg,33,25,0,7,1,0,1,34
frame_2560.jpg,29,21,0,7,1,0,0,29
frame_2564.jpg,32,24,0,7,1,0,0,32
frame_2568.jpg,29,20,0,9,0,0,1,30
frame_2572.jpg,28,20,1,7,0,0,1,29
frame_2576.jpg,33,24,1,8,0,0,0,33
frame_2580.jpg,29,20,0,8,1,0,0,29
frame_2584.jpg,32,22,1,8,1,0,0,32
frame_2588.jpg,31,23,1,7,0,0,0,31
frame_2592.jpg,33,23,0,8,2,0,0,33
frame_2596.jpg,33,24,0,7,2,0,0,33
frame_260.jpg,25,15,0,8,2,0,0,25
frame_2600.jpg,36,26,0,8,2,0,0,36
frame_2604.jpg,38,27,0,10,1,0,1,39
frame_2608.jpg,37,27,0,9,1,0,1,38
frame_2612.jpg,34,24,0,9,1,0,0,34
frame_2616.jpg,38,26,0,10,2,0,0,38
frame_2620.jpg,35,24,0,8,3,0,0,35
frame_2624.jpg,28,19,0,7,2,0,0,28
frame_2628.jpg,31,21,0,8,2,0,0,31
frame_2632.jpg,25,16,0,8,1,0,0,25
frame_2636.jpg,25,16,0,8,1,0,0,25
frame_264.jpg,25,17,0,7,1,0,0,25
frame_2640.jpg,32,21,0,9,2,0,0,32
frame_2644.jpg,29,19,0,9,1,0,0,29
frame_2648.jpg,33,22,0,9,2,0,0,33
frame_2652.jpg,34,25,0,7,2,0,0,34
frame_2656.jpg,34,23,0,8,3,0,0,34
frame_2660.jpg,30,21,0,8,1,0,0,30
frame_2664.jpg,28,18,0,8,2,0,0,28
frame_2668.jpg,32,22,0,9,1,0,0,32
frame_2672.jpg,35,23,0,11,1,0,0,35
frame_2676.jpg,35,23,0,9,3,0,0,35
frame_268.jpg,25,16,0,8,1,0,0,25
frame_2680.jpg,33,23,0,9,1,0,0,33
frame_2684.jpg,32,20,0,9,3,0,0,32
frame_2688.jpg,35,23,0,10,2,0,0,35
frame_2692.jpg,33,22,0,9,2,0,0,33
frame_2696.jpg,32,19,0,10,3,0,0,32
frame_2700.jpg,36,23,0,10,3,0,0,36
frame_2704.jpg,36,23,0,11,2,0,0,36
frame_2708.jpg,36,24,0,10,2,0,0,36
frame_2712.jpg,35,24,0,9,2,0,0,35
frame_2716.jpg,32,23,0,8,1,0,0,32
frame_272.jpg,24,17,0,7,0,0,0,24
frame_2720.jpg,31,20,0,9,2,0,0,31
frame_2724.jpg,28,19,0,8,1,0,0,28
frame_2728.jpg,32,21,0,8,3,0,0,32
frame_2732.jpg,34,22,0,10,2,0,0,34
frame_2736.jpg,29,18,0,10,1,0,0,29
frame_2740.jpg,30,19,0,9,2,0,0,30
frame_2744.jpg,34,21,0,10,3,0,0,34
frame_2748.jpg,32,20,0,11,1,0,0,32
frame_2752.jpg,32,20,0,11,1,0,0,32
frame_2756.jpg,33,22,0,10,1,0,0,33
frame_276.jpg,28,21,0,7,0,0,0,28
frame_2760.jpg,29,18,0,9,2,0,0,29
frame_2764.jpg,30,19,0,9,2,0,0,30
frame_2768.jpg,29,20,0,8,1,0,0,29
frame_2772.jpg,28,17,0,10,1,0,0,28
frame_2776.jpg,25,17,0,7,1,0,0,25
frame_2780.jpg,27,16,0,8,3,0,0,27
frame_2784.jpg,27,17,0,7,3,0,0,27
frame_2788.jpg,28,16,0,8,4,0,0,28
frame_2792.jpg,29,17,0,9,3,0,0,29
frame_2796.jpg,28,17,0,9,2,0,0,28
frame_28.jpg,31,23,0,7,1,0,0,31
frame_280.jpg,28,22,0,6,0,0,0,28
frame_2800.jpg,27,13,0,9,5,0,0,27
frame_2804.jpg,30,17,0,8,5,0,0,30
frame_2808.jpg,29,15,0,9,5,0,0,29
frame_2812.jpg,28,15,0,8,5,0,0,28
frame_2816.jpg,22,13,0,6,3,0,0,22
frame_2820.jpg,24,15,0,5,4,0,0,24
frame_2824.jpg,19,10,1,4,4,0,0,19
frame_2828.jpg,18,9,0,6,3,0,0,18
frame_2832.jpg,22,13,0,6,3,0,0,22
frame_2836.jpg,25,15,0,6,4,0,1,26
frame_284.jpg,31,25,0,6,0,0,0,31
frame_2840.jpg,27,17,0,7,3,0,1,28
frame_2844.jpg,28,15,0,8,5,0,0,28
frame_2848.jpg,26,17,0,5,4,0,1,27
frame_2852.jpg,25,16,0,5,4,0,1,26
frame_2856.jpg,24,15,0,6,3,0,0,24
frame_2860.jpg,23,15,0,6,2,0,0,23
frame_2864.jpg,23,14,0,7,2,0,0,23
frame_2868.jpg,20,11,0,5,4,0,0,20
frame_2872.jpg,21,14,0,4,3,0,0,21
frame_2876.jpg,23,16,0,4,3,0,1,24
frame_288.jpg,23,18,0,5,0,0,0,23
frame_2880.jpg,23,16,0,4,3,0,1,24
frame_2884.jpg,24,16,0,4,4,0,1,25
frame_2888.jpg,23,15,0,4,4,0,0,23
frame_2892.jpg,22,14,0,4,4,0,0,22
frame_2896.jpg,21,14,0,4,3,0,0,21
frame_2900.jpg,25,16,0,5,4,0,0,25
frame_2904.jpg,25,16,0,5,4,0,0,25
frame_2908.jpg,31,21,0,5,5,0,1,32
frame_2912.jpg,29,20,0,6,3,0,0,29
frame_2916.jpg,26,18,0,6,2,0,0,26
frame_292.jpg,28,21,0,7,0,0,0,28
frame_2920.jpg,22,15,0,5,2,0,0,22
frame_2924.jpg,23,14,0,5,4,0,0,23
frame_2928.jpg,25,16,0,6,3,0,0,25
frame_2932.jpg,24,16,0,7,1,0,0,24
frame_2936.jpg,22,14,0,6,2,0,0,22
frame_2940.jpg,22,14,0,6,2,0,0,22
frame_2944.jpg,25,15,0,8,2,0,0,25
frame_2948.jpg,26,16,0,8,2,0,0,26
frame_2952.jpg,25,16,0,7,2,0,0,25
frame_2956.jpg,24,16,0,6,2,0,0,24
frame_296.jpg,28,19,0,9,0,0,0,28
frame_2960.jpg,23,15,0,5,3,0,0,23
frame_2964.jpg,25,16,0,7,2,0,0,25
frame_2968.jpg,27,19,0,7,1,0,0,27
frame_2972.jpg,32,23,0,7,2,0,0,32
frame_2976.jpg,24,17,0,6,1,0,0,24
frame_2980.jpg,24,16,0,6,2,0,0,24
frame_2984.jpg,22,15,0,6,1,0,0,22
frame_2988.jpg,25,17,0,6,2,0,0,25
frame_2992.jpg,22,15,0,6,1,0,0,22
frame_2996.jpg,23,16,0,6,1,0,0,23
frame_300.jpg,33,25,1,4,3,0,0,33
frame_304.jpg,34,27,1,4,2,0,1,35
frame_308.jpg,26,19,1,2,4,0,0,26
frame_312.jpg,25,20,1,2,2,0,1,26
frame_316.jpg,28,21,1,3,3,0,0,28
frame_32.jpg,42,34,0,4,4,0,0,42
frame_320.jpg,31,27,1,3,0,0,0,31
frame_324.jpg,31,27,1,2,1,0,1,32
frame_328.jpg,30,26,0,3,1,0,1,31
frame_332.jpg,34,29,0,3,2,0,0,34
frame_336.jpg,33,29,0,3,1,0,0,33
frame_340.jpg,33,28,0,4,1,0,0,33
frame_344.jpg,37,32,0,4,1,0,0,37
frame_348.jpg,34,29,0,4,1,0,0,34
frame_352.jpg,30,26,0,4,0,0,1,31
frame_356.jpg,32,28,0,4,0,0,0,32
frame_36.jpg,34,28,0,3,3,0,1,35
frame_360.jpg,35,31,0,4,0,0,1,36
frame_364.jpg,37,33,0,4,0,0,3,40
frame_368.jpg,31,27,0,4,0,0,0,31
frame_372.jpg,29,25,0,4,0,0,0,29
frame_376.jpg,37,32,0,5,0,0,0,37
frame_380.jpg,31,27,0,4,0,0,1,32
frame_384.jpg,29,24,0,5,0,0,0,29
frame_388.jpg,31,26,0,4,1,0,0,31
frame_392.jpg,35,29,0,4,2,0,0,35
frame_396.jpg,32,28,0,4,0,0,0,32
frame_4.jpg,28,22,0,4,2,0,0,28
frame_40.jpg,35,29,0,4,2,0,0,35
frame_400.jpg,32,27,0,4,1,0,0,32
frame_404.jpg,35,31,0,4,0,0,0,35
frame_408.jpg,28,23,0,4,1,0,0,28
frame_412.jpg,30,25,0,4,1,0,1,31
frame_416.jpg,33,27,0,5,1,0,1,34
frame_420.jpg,32,27,0,5,0,0,0,32
frame_424.jpg,38,32,0,5,1,0,1,39
frame_428.jpg,32,27,0,5,0,0,1,33
frame_432.jpg,32,27,0,5,0,0,0,32
frame_436.jpg,32,26,0,5,1,0,0,32
frame_44.jpg,35,29,0,4,2,0,0,35
frame_440.jpg,32,28,0,4,0,0,1,33
frame_444.jpg,28,24,0,4,0,0,1,29
frame_448.jpg,30,24,0,5,1,0,0,30
frame_452.jpg,31,25,0,5,1,0,0,31
frame_456.jpg,30,26,0,4,0,0,1,31
frame_460.jpg,33,28,0,5,0,0,1,34
frame_464.jpg,34,29,0,4,1,0,2,36
frame_468.jpg,36,31,0,4,1,0,1,37
frame_472.jpg,33,29,0,4,0,0,1,34
frame_476.jpg,33,30,0,3,0,0,0,33
frame_48.jpg,29,23,0,4,2,0,0,29
frame_480.jpg,31,26,0,5,0,0,0,31
frame_484.jpg,31,26,0,5,0,0,0,31
frame_488.jpg,35,27,0,8,0,0,0,35
frame_492.jpg,34,26,0,8,0,0,0,34
frame_496.jpg,37,29,0,8,0,0,1,38
frame_500.jpg,33,23,0,10,0,0,0,33
frame_504.jpg,34,26,0,8,0,0,0,34
frame_508.jpg,35,28,0,7,0,0,1,36
frame_512.jpg,36,32,0,4,0,0,0,36
frame_516.jpg,41,34,0,7,0,0,0,41
frame_52.jpg,32,26,0,4,2,0,0,32
frame_520.jpg,37,29,1,6,1,0,1,38
frame_524.jpg,39,27,1,10,1,0,0,39
frame_528.jpg,37,28,0,8,1,0,0,37
frame_532.jpg,35,26,1,7,1,0,0,35
frame_536.jpg,37,27,1,8,1,0,1,38
frame_540.jpg,40,33,0,6,1,0,1,41
frame_544.jpg,41,34,0,6,1,0,0,41
frame_548.jpg,40,32,0,7,1,0,0,40
frame_552.jpg,36,27,0,8,1,0,0,36
frame_556.jpg,33,26,0,6,1,0,1,34
frame_56.jpg,34,29,0,4,1,0,0,34
frame_560.jpg,37,30,0,6,1,0,1,38
frame_564.jpg,40,33,0,6,1,0,1,41
frame_568.jpg,36,29,0,5,2,0,1,37
frame_572.jpg,40,32,0,7,1,0,0,40
frame_576.jpg,42,35,0,6,1,0,0,42
frame_580.jpg,40,38,0,2,0,0,0,40
frame_584.jpg,39,34,1,3,1,0,0,39
frame_588.jpg,34,31,0,2,1,0,0,34
frame_592.jpg,37,31,1,3,2,0,0,37
frame_596.jpg,36,29,0,5,2,0,0,36
frame_60.jpg,34,29,0,4,1,0,0,34
frame_600.jpg,38,30,0,5,3,0,1,39
frame_604.jpg,37,30,1,3,3,0,2,39
frame_608.jpg,38,32,0,4,2,0,0,38
frame_612.jpg,40,34,1,5,0,0,1,41
frame_616.jpg,34,28,1,4,1,0,0,34
frame_620.jpg,38,34,0,3,1,0,1,39
frame_624.jpg,36,32,0,3,1,0,0,36
frame_628.jpg,34,28,0,4,2,0,1,35
frame_632.jpg,33,28,0,3,2,0,1,34
frame_636.jpg,32,26,0,4,2,0,2,34
frame_64.jpg,30,25,0,4,1,0,0,30
frame_640.jpg,33,25,0,5,3,0,1,34
frame_644.jpg,37,30,0,6,1,0,0,37
frame_648.jpg,34,28,0,5,1,0,1,35
frame_652.jpg,32,27,0,4,1,0,1,33
frame_656.jpg,35,28,1,4,2,0,1,36
frame_660.jpg,31,24,0,5,2,0,1,32
frame_664.jpg,34,29,0,5,0,0,1,35
frame_668.jpg,33,26,0,6,1,0,0,33
frame_672.jpg,33,28,0,5,0,0,0,33
frame_676.jpg,33,27,0,4,2,0,0,33
frame_68.jpg,28,24,0,3,1,0,0,28
frame_680.jpg,33,28,0,5,0,0,1,34
frame_684.jpg,35,29,0,5,1,0,0,35
frame_688.jpg,28,23,0,4,1,0,0,28
frame_692.jpg,34,28,0,5,1,0,1,35
frame_696.jpg,28,23,0,5,0,0,1,29
frame_700.jpg,31,24,0,6,1,0,1,32
frame_704.jpg,33,25,0,7,1,0,1,34
frame_708.jpg,33,25,0,7,1,0,1,34
frame_712.jpg,35,28,0,5,2,0,2,37
frame_716.jpg,38,30,0,6,2,0,1,39
frame_72.jpg,32,29,0,3,0,0,0,32
frame_720.jpg,32,24,0,6,2,0,1,33
frame_724.jpg,33,27,0,5,1,0,2,35
frame_728.jpg,30,24,0,5,1,0,3,33
frame_732.jpg,37,29,0,5,3,0,2,39
frame_736.jpg,35,25,0,7,3,0,3,38
frame_740.jpg,31,24,0,4,3,0,2,33
frame_744.jpg,32,25,0,4,3,0,2,34
frame_748.jpg,27,22,0,3,2,0,1,28
frame_752.jpg,34,25,1,4,4,0,2,36
frame_756.jpg,36,28,0,6,2,0,1,37
frame_76.jpg,29,26,0,3,0,0,0,29
frame_760.jpg,34,25,0,6,3,0,1,35
frame_764.jpg,33,22,1,8,2,0,2,35
frame_768.jpg,32,20,1,9,2,0,2,34
frame_772.jpg,33,20,1,9,3,0,1,34
frame_776.jpg,34,22,1,9,2,0,0,34
frame_780.jpg,32,23,0,7,2,0,1,33
frame_784.jpg,33,25,0,7,1,0,1,34
frame_788.jpg,34,26,0,7,1,0,1,35
frame_792.jpg,32,22,0,7,3,0,1,33
frame_796.jpg,29,24,0,4,1,0,1,30
frame_8.jpg,30,24,0,4,2,0,0,30
frame_80.jpg,29,25,0,4,0,0,0,29
frame_800.jpg,27,21,0,5,1,0,1,28
frame_804.jpg,30,23,0,6,1,0,1,31
frame_808.jpg,31,25,0,5,1,0,1,32
frame_812.jpg,36,28,1,6,1,0,1,37
frame_816.jpg,32,25,0,6,1,0,1,33
frame_820.jpg,33,23,1,7,2,0,1,34
frame_824.jpg,32,24,0,6,2,0,1,33
frame_828.jpg,29,21,0,6,2,0,0,29
frame_832.jpg,35,27,0,6,2,0,1,36
frame_836.jpg,35,27,0,6,2,0,1,36
frame_84.jpg,27,24,0,3,0,0,0,27
frame_840.jpg,31,25,0,4,2,0,1,32
